session,speaker,filler,start,end,da,filler_f0_m,filler_f0_s,filler_intensity_m,filler_intensity_s,utt_idx,utt_start,utt_end,utt_loc,utt_n_words,utt_f0_m,utt_f0_s,utt_intensity_m,utt_intensity_s,speaker_f0_m,speaker_f0_s,speaker_intensity_m,speaker_intensity_s
2006,B,um,139.671875,140.046625,+,101.36714935302734,5.482738494873047,57.12251663208008,12.297825813293457,sw2006B-ms98-a-0016,132.457875,140.046625,23,24,102.6653060913086,102.6653060913086,53.74616241455078,53.74616241455078,115.50326538085938,115.50326538085938,12.526765823364258,12.526765823364258
2006,B,um,204.443125,205.147,sd,96.82345581054688,0.9796367287635803,53.15604782104492,9.830902099609375,sw2006B-ms98-a-0024,201.993125,213.780625,9,39,117.53712463378906,117.53712463378906,56.56058120727539,56.56058120727539,115.50326538085938,115.50326538085938,12.526765823364258,12.526765823364258
2006,B,uh,213.563125,213.780625,sd,97.20499420166016,1.2483255863189697,54.872276306152344,0.8848602175712585,sw2006B-ms98-a-0024,201.993125,213.780625,38,39,117.53712463378906,117.53712463378906,56.56058120727539,56.56058120727539,115.50326538085938,115.50326538085938,12.526765823364258,12.526765823364258
2006,B,uh,225.509625,225.80025,sd,99.60948944091797,1.5177439451217651,58.854270935058594,7.671850204467773,sw2006B-ms98-a-0027,224.909625,233.10475,3,28,112.2507095336914,112.2507095336914,53.0976676940918,53.0976676940918,115.50326538085938,115.50326538085938,12.526765823364258,12.526765823364258
2006,B,uh,229.199625,229.4435,sd,102.6534194946289,3.7179577350616455,52.97053146362305,8.445464134216309,sw2006B-ms98-a-0027,224.909625,233.10475,16,28,112.2507095336914,112.2507095336914,53.0976676940918,53.0976676940918,115.50326538085938,115.50326538085938,12.526765823364258,12.526765823364258
2006,B,uh,232.63175,233.10475,sd,95.6336669921875,2.6104469299316406,49.78025817871094,9.700156211853027,sw2006B-ms98-a-0027,224.909625,233.10475,27,28,112.2507095336914,112.2507095336914,53.0976676940918,53.0976676940918,115.50326538085938,115.50326538085938,12.526765823364258,12.526765823364258
2006,B,uh,241.4555,241.6875,sd,,,49.353939056396484,6.466030120849609,sw2006B-ms98-a-0028,233.5955,242.84125,33,36,101.62161254882812,101.62161254882812,51.78049850463867,51.78049850463867,115.50326538085938,115.50326538085938,12.526765823364258,12.526765823364258
2006,B,uh,242.5555,242.84125,sd,,,45.62464904785156,6.939916133880615,sw2006B-ms98-a-0028,233.5955,242.84125,35,36,101.62161254882812,101.62161254882812,51.78049850463867,51.78049850463867,115.50326538085938,115.50326538085938,12.526765823364258,12.526765823364258
2006,B,uh,253.21025,253.59375,sd,98.68729400634766,2.651489734649658,49.82164001464844,7.424921035766602,sw2006B-ms98-a-0029,243.674,253.59375,28,29,111.47998046875,111.47998046875,52.99875259399414,52.99875259399414,115.50326538085938,115.50326538085938,12.526765823364258,12.526765823364258
2006,B,uh,253.981,254.432625,sd,61.967918395996094,0.23497845232486725,42.03952407836914,6.270739555358887,sw2006B-ms98-a-0030,253.981,263.355625,0,41,111.78445434570312,111.78445434570312,52.77621078491211,52.77621078491211,115.50326538085938,115.50326538085938,12.526765823364258,12.526765823364258
2006,B,uh,330.203375,330.50225,sd,90.85995483398438,2.643777847290039,50.858543395996094,10.101431846618652,sw2006B-ms98-a-0038,327.703375,340.09725,11,45,105.93328094482422,105.93328094482422,54.523773193359375,54.523773193359375,115.50326538085938,115.50326538085938,12.526765823364258,12.526765823364258
2006,B,uh,333.17725,333.52475,sd,,,48.95216369628906,4.220481872558594,sw2006B-ms98-a-0038,327.703375,340.09725,19,45,105.93328094482422,105.93328094482422,54.523773193359375,54.523773193359375,115.50326538085938,115.50326538085938,12.526765823364258,12.526765823364258
2006,B,uh,366.50375,366.783625,sd,98.67210388183594,2.120826244354248,56.80950164794922,7.741860389709473,sw2006B-ms98-a-0041,358.57375,370.3685,25,35,116.12369537353516,116.12369537353516,53.19944381713867,53.19944381713867,115.50326538085938,115.50326538085938,12.526765823364258,12.526765823364258
2006,B,uh,369.84225,370.3685,sd,,,40.76033401489258,9.365331649780273,sw2006B-ms98-a-0041,358.57375,370.3685,34,35,116.12369537353516,116.12369537353516,53.19944381713867,53.19944381713867,115.50326538085938,115.50326538085938,12.526765823364258,12.526765823364258
2006,B,uh,390.35075,390.672375,sd,111.85535430908203,6.667353630065918,62.867618560791016,7.075297832489014,sw2006B-ms98-a-0046,389.17075,396.845625,6,31,124.301513671875,124.301513671875,55.75582504272461,55.75582504272461,115.50326538085938,115.50326538085938,12.526765823364258,12.526765823364258
2006,B,uh,417.148625,417.37625,sv,,,56.76039123535156,6.80617094039917,sw2006B-ms98-a-0051,413.1785,421.348625,16,37,152.07058715820312,152.07058715820312,60.84552001953125,60.84552001953125,115.50326538085938,115.50326538085938,12.526765823364258,12.526765823364258
2010,A,uh,12.1165,12.64475,sv,115.87162780761719,42.218135833740234,55.176448822021484,3.065105676651001,sw2010A-ms98-a-0004,5.180625,12.64475,24,25,177.05943298339844,177.05943298339844,52.063636779785156,52.063636779785156,184.79673767089844,184.79673767089844,12.449607849121094,12.449607849121094
2010,A,um,113.205375,113.877375,sd,168.35934448242188,6.2120747566223145,57.96397018432617,7.656843185424805,sw2010A-ms98-a-0032,113.205375,124.92975,0,38,162.88601684570312,162.88601684570312,50.0831413269043,50.0831413269043,184.79673767089844,184.79673767089844,12.449607849121094,12.449607849121094
2010,A,um,270.4765,271.059,%,184.24984741210938,6.353940010070801,56.049957275390625,5.6971917152404785,sw2010A-ms98-a-0065,267.79225,271.059,11,12,187.66050720214844,187.66050720214844,50.50081253051758,50.50081253051758,184.79673767089844,184.79673767089844,12.449607849121094,12.449607849121094
2010,B,um,133.840875,134.342375,%,135.5166015625,7.925012111663818,61.7977294921875,8.093473434448242,sw2010B-ms98-a-0025,132.18925,137.5185,5,19,174.9712677001953,174.9712677001953,55.90244674682617,55.90244674682617,165.76829528808594,165.76829528808594,11.966018676757812,11.966018676757812
2010,B,uh,169.558625,169.855875,%,129.95587158203125,6.301382541656494,66.3825912475586,6.747483730316162,sw2010B-ms98-a-0030,168.175,178.528625,8,43,157.9684295654297,157.9684295654297,53.27338409423828,53.27338409423828,165.76829528808594,165.76829528808594,11.966018676757812,11.966018676757812
2010,B,uh,179.342875,179.88725,sv@,129.900634765625,5.460272312164307,51.537960052490234,4.9956793785095215,sw2010B-ms98-a-0031,179.342875,183.683,0,21,156.85328674316406,156.85328674316406,51.79721450805664,51.79721450805664,165.76829528808594,165.76829528808594,11.966018676757812,11.966018676757812
2012,A,um,9.6155,10.041625,sv,143.244873046875,3.5606493949890137,59.01976776123047,8.602493286132812,sw2012A-ms98-a-0002,3.521625,10.041625,22,23,168.39718627929688,168.39718627929688,56.54969787597656,56.54969787597656,148.8603973388672,148.8603973388672,10.564090728759766,10.564090728759766
2012,A,uh,47.234125,47.511375,sv,105.1971206665039,0.35739609599113464,43.5506477355957,4.599581241607666,sw2012A-ms98-a-0006,43.554125,47.511375,13,14,125.3357162475586,125.3357162475586,55.714088439941406,55.714088439941406,148.8603973388672,148.8603973388672,10.564090728759766,10.564090728759766
2012,A,um,48.810625,49.252625,sv,107.56655883789062,2.002197742462158,53.17436218261719,10.72845458984375,sw2012A-ms98-a-0007,48.810625,50.907,0,3,113.66089630126953,113.66089630126953,48.51139450073242,48.51139450073242,148.8603973388672,148.8603973388672,10.564090728759766,10.564090728759766
2012,A,uh,109.717,109.9515,sd,,,48.354854583740234,7.599949836730957,sw2012A-ms98-a-0016,105.257,116.027,16,33,138.00306701660156,138.00306701660156,52.8042106628418,52.8042106628418,148.8603973388672,148.8603973388672,10.564090728759766,10.564090728759766
2012,A,um,115.537,116.027,sd,116.52429962158203,4.8529486656188965,50.961669921875,7.401050090789795,sw2012A-ms98-a-0016,105.257,116.027,32,33,138.00306701660156,138.00306701660156,52.8042106628418,52.8042106628418,148.8603973388672,148.8603973388672,10.564090728759766,10.564090728759766
2012,A,um,123.263125,123.563125,sv,118.26023864746094,6.352380275726318,55.17771911621094,8.420294761657715,sw2012A-ms98-a-0018,121.70925,123.563125,6,7,147.107421875,147.107421875,56.977783203125,56.977783203125,148.8603973388672,148.8603973388672,10.564090728759766,10.564090728759766
2012,A,uh,323.242,323.683375,sd,136.9203338623047,7.082094669342041,54.639461517333984,7.170440673828125,sw2012A-ms98-a-0058,319.4205,329.97475,12,38,145.45013427734375,145.45013427734375,55.535701751708984,55.535701751708984,148.8603973388672,148.8603973388672,10.564090728759766,10.564090728759766
2012,A,uh,330.806875,331.201,sd,80.63137817382812,28.89031982421875,56.164920806884766,10.6615571975708,sw2012A-ms98-a-0059,330.806875,341.44925,0,38,124.38627624511719,124.38627624511719,53.76587677001953,53.76587677001953,148.8603973388672,148.8603973388672,10.564090728759766,10.564090728759766
2012,A,um,568.408375,568.92375,na,113.31803894042969,1.940711259841919,55.63153076171875,6.760014533996582,sw2012A-ms98-a-0091,562.06375,568.92375,20,21,144.60415649414062,144.60415649414062,56.634788513183594,56.634788513183594,148.8603973388672,148.8603973388672,10.564090728759766,10.564090728759766
2012,B,uh,89.128625,89.8055,sd,105.88796997070312,4.5176544189453125,62.055728912353516,9.693513870239258,sw2012B-ms98-a-0007,89.128625,97.99275,0,26,114.7437973022461,114.7437973022461,52.504337310791016,52.504337310791016,118.6345443725586,118.6345443725586,21.089427947998047,21.089427947998047
2019,A,uh,67.767875,68.076,sd,97.75056457519531,11.520332336425781,55.18009948730469,4.867862224578857,sw2019A-ms98-a-0016,65.878,69.42875,8,11,103.5378646850586,103.5378646850586,51.1694221496582,51.1694221496582,115.53850555419922,115.53850555419922,11.705347061157227,11.705347061157227
2019,A,uh,122.986875,123.335375,sd,93.52742767333984,2.8044207096099854,50.263370513916016,14.227205276489258,sw2019A-ms98-a-0031,120.808,125.20425,11,17,108.1130142211914,108.1130142211914,52.72286605834961,52.72286605834961,115.53850555419922,115.53850555419922,11.705347061157227,11.705347061157227
2019,A,uh,144.711125,145.2045,sd,106.95381927490234,2.979114294052124,51.932220458984375,11.726296424865723,sw2019A-ms98-a-0035,142.86025,148.290875,7,21,115.12727355957031,115.12727355957031,51.64616394042969,51.64616394042969,115.53850555419922,115.53850555419922,11.705347061157227,11.705347061157227
2019,A,uh,221.80625,222.086875,sd,91.33792877197266,2.920654058456421,57.01598358154297,4.9373698234558105,sw2019A-ms98-a-0048,216.94325,223.7235,19,23,110.10700988769531,110.10700988769531,50.028011322021484,50.028011322021484,115.53850555419922,115.53850555419922,11.705347061157227,11.705347061157227
2019,A,uh,232.9935,233.231625,sd,96.96055603027344,4.450249195098877,57.24867630004883,7.579780578613281,sw2019A-ms98-a-0050,229.729,237.089,13,24,111.2259750366211,111.2259750366211,49.67251968383789,49.67251968383789,115.53850555419922,115.53850555419922,11.705347061157227,11.705347061157227
2019,A,uh,239.997875,240.37125,sd,93.99646759033203,7.447381973266602,46.40370178222656,8.923675537109375,sw2019A-ms98-a-0051,238.540125,240.37125,5,6,107.79622650146484,107.79622650146484,53.47380828857422,53.47380828857422,115.53850555419922,115.53850555419922,11.705347061157227,11.705347061157227
2019,B,uh,28.829,29.143,sd,88.52324676513672,1.5800061225891113,67.71556854248047,3.627950429916382,sw2019B-ms98-a-0007,18.139625,29.143,31,32,112.27676391601562,112.27676391601562,64.4134750366211,64.4134750366211,107.24577331542969,107.24577331542969,11.734387397766113,11.734387397766113
2019,B,uh,30.0675,30.83725,sd,88.56964111328125,5.876951694488525,65.68486785888672,8.123398780822754,sw2019B-ms98-a-0008,29.757375,37.811375,1,17,106.97421264648438,106.97421264648438,58.81106948852539,58.81106948852539,107.24577331542969,107.24577331542969,11.734387397766113,11.734387397766113
2019,B,uh,37.4265,37.811375,sd,299.52850341796875,11.90184211730957,67.16522216796875,4.780076503753662,sw2019B-ms98-a-0008,29.757375,37.811375,16,17,106.97421264648438,106.97421264648438,58.81106948852539,58.81106948852539,107.24577331542969,107.24577331542969,11.734387397766113,11.734387397766113
2019,B,uh,44.750625,45.054625,sd,,,62.839759826660156,7.5266828536987305,sw2019B-ms98-a-0009,38.934,47.954125,23,36,112.8482666015625,112.8482666015625,61.018165588378906,61.018165588378906,107.24577331542969,107.24577331542969,11.734387397766113,11.734387397766113
2019,B,um,174.147,174.807125,sd^e,94.63849639892578,2.121656894683838,56.4303092956543,7.501382350921631,sw2019B-ms98-a-0047,172.354625,182.097125,7,27,102.85835266113281,102.85835266113281,58.035037994384766,58.035037994384766,107.24577331542969,107.24577331542969,11.734387397766113,11.734387397766113
2019,B,uh,175.461875,175.820125,sd^e,93.06549072265625,2.943305015563965,62.27104949951172,8.425626754760742,sw2019B-ms98-a-0047,172.354625,182.097125,9,27,102.85835266113281,102.85835266113281,58.035037994384766,58.035037994384766,107.24577331542969,107.24577331542969,11.734387397766113,11.734387397766113
2019,B,uh,180.30225,180.664875,sd,84.11320495605469,12.398807525634766,59.29841613769531,6.649322986602783,sw2019B-ms98-a-0047,172.354625,182.097125,22,27,102.85835266113281,102.85835266113281,58.035037994384766,58.035037994384766,107.24577331542969,107.24577331542969,11.734387397766113,11.734387397766113
2019,B,uh,181.71775,182.097125,sd,90.05663299560547,2.1345386505126953,61.561946868896484,2.974534273147583,sw2019B-ms98-a-0047,172.354625,182.097125,26,27,102.85835266113281,102.85835266113281,58.035037994384766,58.035037994384766,107.24577331542969,107.24577331542969,11.734387397766113,11.734387397766113
2019,B,uh,185.63325,186.03025,sd,84.28263854980469,1.233951449394226,57.8076286315918,11.094294548034668,sw2019B-ms98-a-0048,182.939625,194.2205,10,40,99.5749282836914,99.5749282836914,57.591819763183594,57.591819763183594,107.24577331542969,107.24577331542969,11.734387397766113,11.734387397766113
2019,B,uh,278.90575,279.337,sd,89.3597183227539,1.1732121706008911,60.77426528930664,7.961317539215088,sw2019B-ms98-a-0073,277.277625,283.835875,9,22,100.01116943359375,100.01116943359375,58.846187591552734,58.846187591552734,107.24577331542969,107.24577331542969,11.734387397766113,11.734387397766113
2019,B,uh,283.48925,283.835875,sd,88.6281509399414,0.7647359371185303,65.3025894165039,3.5831000804901123,sw2019B-ms98-a-0073,277.277625,283.835875,21,22,100.01116943359375,100.01116943359375,58.846187591552734,58.846187591552734,107.24577331542969,107.24577331542969,11.734387397766113,11.734387397766113
2019,B,um,309.833875,310.344375,sd,88.15413665771484,3.395404577255249,53.553253173828125,8.746164321899414,sw2019B-ms98-a-0076,306.680875,314.9385,11,25,113.53929138183594,113.53929138183594,56.3840446472168,56.3840446472168,107.24577331542969,107.24577331542969,11.734387397766113,11.734387397766113
2019,B,uh,350.08025,350.297,sd,88.26190948486328,3.5620200634002686,62.76679992675781,4.375547885894775,sw2019B-ms98-a-0080,336.496,350.297,53,54,115.41240692138672,115.41240692138672,60.513858795166016,60.513858795166016,107.24577331542969,107.24577331542969,11.734387397766113,11.734387397766113
2019,B,uh,395.303125,395.68375,+,61.12567901611328,0.44554221630096436,61.03740310668945,2.889087677001953,sw2019B-ms98-a-0094,390.3165,398.17675,17,23,116.10484313964844,116.10484313964844,58.753421783447266,58.753421783447266,107.24577331542969,107.24577331542969,11.734387397766113,11.734387397766113
2019,B,uh,401.595375,401.894875,+,88.40965270996094,0.9341719150543213,57.14960861206055,6.959654331207275,sw2019B-ms98-a-0095,398.77725,406.85575,10,25,96.44960021972656,96.44960021972656,57.694637298583984,57.694637298583984,107.24577331542969,107.24577331542969,11.734387397766113,11.734387397766113
2027,A,um,109.381125,109.671125,sd,194.34596252441406,7.927112102508545,64.16231536865234,9.01082992553711,sw2027A-ms98-a-0014,106.71175,115.24825,12,34,238.9289093017578,238.9289093017578,64.13706970214844,64.13706970214844,249.82485961914062,249.82485961914062,11.289288520812988,11.289288520812988
2038,A,uh,138.037375,138.288875,%,122.16035461425781,1.9715217351913452,61.9169921875,11.696074485778809,sw2038A-ms98-a-0015,131.921625,141.803375,24,28,128.63873291015625,128.63873291015625,54.003379821777344,54.003379821777344,126.78758239746094,126.78758239746094,15.622150421142578,15.622150421142578
2038,A,uh,139.847375,140.301875,%,118.02803802490234,4.053849220275879,60.230316162109375,16.181577682495117,sw2038A-ms98-a-0015,131.921625,141.803375,26,28,128.63873291015625,128.63873291015625,54.003379821777344,54.003379821777344,126.78758239746094,126.78758239746094,15.622150421142578,15.622150421142578
2038,A,um,152.764375,153.24525,sv,101.11359405517578,29.075748443603516,60.13692855834961,12.077702522277832,sw2038A-ms98-a-0016,143.532125,153.24525,36,37,141.6741943359375,141.6741943359375,59.62387466430664,59.62387466430664,126.78758239746094,126.78758239746094,15.622150421142578,15.622150421142578
2038,A,uh,160.10675,160.60525,o@,62.34416198730469,3.8849096298217773,60.44145584106445,6.831871509552002,sw2038A-ms98-a-0017,154.238,161.9075,18,21,121.47801971435547,121.47801971435547,56.996238708496094,56.996238708496094,126.78758239746094,126.78758239746094,15.622150421142578,15.622150421142578
2038,A,uh,161.625125,161.9075,o@,81.68798828125,28.190570831298828,60.64454650878906,8.25729751586914,sw2038A-ms98-a-0017,154.238,161.9075,20,21,121.47801971435547,121.47801971435547,56.996238708496094,56.996238708496094,126.78758239746094,126.78758239746094,15.622150421142578,15.622150421142578
2038,A,um,173.977875,174.58775,o@,121.64443969726562,4.446565628051758,63.81914520263672,13.2192964553833,sw2038A-ms98-a-0018,162.7175,175.801,23,25,124.1199722290039,124.1199722290039,52.441898345947266,52.441898345947266,126.78758239746094,126.78758239746094,15.622150421142578,15.622150421142578
2038,A,uh,280.84425,281.1565,sv,117.3785629272461,2.6158549785614014,64.79171752929688,8.39887523651123,sw2038A-ms98-a-0028,278.68775,282.371375,10,13,126.13139343261719,126.13139343261719,58.92433547973633,58.92433547973633,126.78758239746094,126.78758239746094,15.622150421142578,15.622150421142578
2038,A,uh,315.922625,316.505,sd,90.87285614013672,28.133073806762695,61.46914291381836,6.934719085693359,sw2038A-ms98-a-0031,309.887125,317.21725,18,20,128.75881958007812,128.75881958007812,53.804412841796875,53.804412841796875,126.78758239746094,126.78758239746094,15.622150421142578,15.622150421142578
2038,A,uh,318.026375,318.502125,sd,,,50.51070022583008,11.494966506958008,sw2038A-ms98-a-0032,318.026375,331.36475,0,24,120.57154846191406,120.57154846191406,53.38968276977539,53.38968276977539,126.78758239746094,126.78758239746094,15.622150421142578,15.622150421142578
2038,A,uh,329.07475,329.42775,sd,62.583160400390625,1.5119049549102783,51.91400146484375,8.603845596313477,sw2038A-ms98-a-0032,318.026375,331.36475,21,24,120.57154846191406,120.57154846191406,53.38968276977539,53.38968276977539,126.78758239746094,126.78758239746094,15.622150421142578,15.622150421142578
2038,A,uh,348.8855,349.199625,sv,119.38630676269531,2.8490843772888184,64.59371948242188,7.830045223236084,sw2038A-ms98-a-0035,346.0655,356.168875,8,25,121.28582000732422,121.28582000732422,51.808380126953125,51.808380126953125,126.78758239746094,126.78758239746094,15.622150421142578,15.622150421142578
2038,A,uh,352.1755,352.47975,sv,118.70315551757812,2.240527391433716,67.75248718261719,7.187232494354248,sw2038A-ms98-a-0035,346.0655,356.168875,18,25,121.28582000732422,121.28582000732422,51.808380126953125,51.808380126953125,126.78758239746094,126.78758239746094,15.622150421142578,15.622150421142578
2038,A,uh,472.421125,472.82025,sv,118.5321273803711,3.189448595046997,68.33613586425781,4.704554557800293,sw2038A-ms98-a-0048,459.900375,472.82025,39,40,136.06480407714844,136.06480407714844,54.18378448486328,54.18378448486328,126.78758239746094,126.78758239746094,15.622150421142578,15.622150421142578
2038,A,uh,477.455625,477.906375,sv,116.63206481933594,13.624332427978516,65.25090789794922,10.653225898742676,sw2038A-ms98-a-0049,473.922,477.906375,9,10,123.9969253540039,123.9969253540039,58.732967376708984,58.732967376708984,126.78758239746094,126.78758239746094,15.622150421142578,15.622150421142578
2038,A,um,514.536125,514.810125,sv,120.13912200927734,2.838750123977661,64.2098159790039,8.577852249145508,sw2038A-ms98-a-0060,511.90075,520.90575,8,31,135.471435546875,135.471435546875,58.649044036865234,58.649044036865234,126.78758239746094,126.78758239746094,15.622150421142578,15.622150421142578
2038,A,uh,553.63425,553.89975,sv,116.93330383300781,2.5233712196350098,62.76036071777344,10.632067680358887,sw2038A-ms98-a-0067,549.41725,556.02125,14,18,123.79076385498047,123.79076385498047,51.484397888183594,51.484397888183594,126.78758239746094,126.78758239746094,15.622150421142578,15.622150421142578
2038,B,uh,118.1605,119.180375,qh,147.40565490722656,52.37541580200195,55.396610260009766,5.181901931762695,sw2038B-ms98-a-0017,116.979,119.180375,4,5,138.94482421875,138.94482421875,57.63533401489258,57.63533401489258,139.8861846923828,139.8861846923828,11.723917007446289,11.723917007446289
2038,B,uh,120.886,121.491125,sv,129.6576690673828,20.786876678466797,68.77116394042969,6.654843330383301,sw2038B-ms98-a-0018,119.80625,125.8155,5,22,130.25564575195312,130.25564575195312,59.505821228027344,59.505821228027344,139.8861846923828,139.8861846923828,11.723917007446289,11.723917007446289
2038,B,uh,127.0845,127.382,%,131.2244110107422,6.689868450164795,75.53182983398438,4.506039619445801,sw2038B-ms98-a-0019,126.61275,131.827375,2,17,132.78048706054688,132.78048706054688,59.038143157958984,59.038143157958984,139.8861846923828,139.8861846923828,11.723917007446289,11.723917007446289
2038,B,uh,228.257,228.72675,sd,122.41158294677734,2.304344415664673,62.44733428955078,6.260589599609375,sw2038B-ms98-a-0022,226.55,230.734375,4,12,130.15956115722656,130.15956115722656,59.09970474243164,59.09970474243164,139.8861846923828,139.8861846923828,11.723917007446289,11.723917007446289
2038,B,uh,255.849875,256.066125,qh,119.82060241699219,1.1307830810546875,53.503299713134766,3.9931113719940186,sw2038B-ms98-a-0025,252.399875,261.131625,10,28,135.60250854492188,135.60250854492188,58.07223892211914,58.07223892211914,139.8861846923828,139.8861846923828,11.723917007446289,11.723917007446289
2038,B,uh,275.0005,275.511375,qh,124.998779296875,3.0985567569732666,64.88420104980469,2.0964138507843018,sw2038B-ms98-a-0027,270.404125,278.768,13,23,132.423828125,132.423828125,57.62900161743164,57.62900161743164,139.8861846923828,139.8861846923828,11.723917007446289,11.723917007446289
2038,B,uh,298.736875,299.144875,sv,126.58905029296875,4.1263203620910645,60.63850402832031,3.7804481983184814,sw2038B-ms98-a-0031,294.65075,299.144875,16,17,130.8871307373047,130.8871307373047,58.026336669921875,58.026336669921875,139.8861846923828,139.8861846923828,11.723917007446289,11.723917007446289
2038,B,uh,301.7895,302.2755,sv,119.64366912841797,15.966873168945312,48.926971435546875,7.282153129577637,sw2038B-ms98-a-0032,299.545625,307.509375,4,20,130.82803344726562,130.82803344726562,52.11081314086914,52.11081314086914,139.8861846923828,139.8861846923828,11.723917007446289,11.723917007446289
2038,B,uh,394.314,394.81325,+@,124.56916046142578,1.6814758777618408,61.760562896728516,5.663182735443115,sw2038B-ms98-a-0040,389.688125,394.81325,12,13,134.40594482421875,134.40594482421875,57.54407501220703,57.54407501220703,139.8861846923828,139.8861846923828,11.723917007446289,11.723917007446289
2038,B,uh,398.731875,399.202375,%,107.33785247802734,35.14230728149414,61.708919525146484,4.403840065002441,sw2038B-ms98-a-0041,395.55325,399.202375,9,10,129.0218048095703,129.0218048095703,58.11249923706055,58.11249923706055,139.8861846923828,139.8861846923828,11.723917007446289,11.723917007446289
2038,B,uh,430.871875,431.4935,%,132.29458618164062,6.68350887298584,71.18878936767578,5.411623001098633,sw2038B-ms98-a-0047,430.270375,434.13375,2,10,152.35548400878906,152.35548400878906,58.48207473754883,58.48207473754883,139.8861846923828,139.8861846923828,11.723917007446289,11.723917007446289
2038,B,uh,434.86025,435.7605,qh,124.15397644042969,22.515531539916992,59.64591979980469,5.367509365081787,sw2038B-ms98-a-0048,434.86025,436.798625,0,2,128.8382110595703,128.8382110595703,55.573421478271484,55.573421478271484,139.8861846923828,139.8861846923828,11.723917007446289,11.723917007446289
2041,A,uh,70.939125,71.309125,sd,60.534061431884766,0.2289547324180603,58.37302780151367,5.539797782897949,sw2041A-ms98-a-0017,66.123625,71.309125,10,11,125.61343383789062,125.61343383789062,53.320396423339844,53.320396423339844,153.1758575439453,153.1758575439453,10.95131778717041,10.95131778717041
2041,A,um,223.44125,223.88125,sd,141.96743774414062,7.238031387329102,57.093257904052734,7.2815117835998535,sw2041A-ms98-a-0059,214.71025,226.685375,21,29,193.8662567138672,193.8662567138672,55.54954528808594,55.54954528808594,153.1758575439453,153.1758575439453,10.95131778717041,10.95131778717041
2041,B,um,122.71025,123.395,+,204.86952209472656,13.841291427612305,58.336509704589844,7.811568260192871,sw2041B-ms98-a-0016,114.858125,123.395,27,28,232.2405548095703,232.2405548095703,59.03278732299805,59.03278732299805,221.3141632080078,221.3141632080078,11.741592407226562,11.741592407226562
